ZScan Measurmets (Organometallics in Nanophotonics)
Sample type:Solution
Code: CdSe30
Concentration: 100 %
Wavelength: 850 nm
Experiment description

--------------------------------------------------------------------------------------------------

Starting pos:   50
Ending pos:   90
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel


--------------------------------------------------------------------------------------------------

SNo.   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   
 110     0.11600000             0.18000000             0.13600000             0.00000000
 111     0.11200000             0.17200000             0.12800000             0.00000000
 112     0.10400000             0.15600000             0.11600000             0.00000000
 113     0.15600000             0.23600000             0.18800000             0.00000000
 114     0.15200000             0.23200000             0.18000000             0.00000000
 115     0.15600000             0.23200000             0.18800000             0.00000000
 116     0.13200000             0.20000000             0.15600000             0.00000000
 117     0.19600000             0.28800000             0.23200000             0.00000000
 118     0.19600000             0.29200000             0.23600000             0.00000000
 119     0.16000000             0.24000000             0.18800000             0.00000000
 120     0.15200000             0.23200000             0.18400000             0.00000000
 121     0.12400000             0.19200000             0.14000000             0.00000000
 122     0.14800000             0.22000000             0.16800000             0.00000000
 123     0.16800000             0.24400000             0.19200000             0.00000000
 124     0.18800000             0.27600000             0.22000000             0.00000000
 125     0.17200000             0.25200000             0.19600000             0.00000000
 126     0.14400000             0.21200000             0.16000000             0.00000000
 127     0.12800000             0.19200000             0.14400000             0.00000000
 128     0.13200000             0.19600000             0.14800000             0.00000000
 129     0.10400000             0.15200000             0.11200000             0.00000000
 130     0.13200000             0.18800000             0.14000000             0.00000000
 131     0.16000000             0.22400000             0.17200000             0.00000000
 132     0.18000000             0.25600000             0.20000000             0.00000000
 133     0.12800000             0.17200000             0.12400000             0.00000000
 134     0.14000000             0.18800000             0.14000000             0.00000000
 135     0.12400000             0.16800000             0.12400000             0.00000000
 136     0.10400000             0.14800000             0.10800000             0.00000000
 137     0.13200000             0.16800000             0.12000000             0.00000000
 138     0.10400000             0.14400000             0.10000000             0.00000000
 139     0.10400000             0.14400000             0.10400000             0.00000000
 140     0.11600000             0.15600000             0.11200000             0.00000000
 141     0.20000000             0.22000000             0.17600000             0.00000000
 142     0.19200000             0.22000000             0.16800000             0.00000000
 143     0.16800000             0.20000000             0.14800000             0.00000000
 144     0.16800000             0.20000000             0.15200000             0.00000000
 145     0.16400000             0.17200000             0.13200000             0.00000000
 146     0.16800000             0.17600000             0.14000000             0.00000000
 147     0.20800000             0.21600000             0.17600000             0.00000000
 148     0.22000000             0.23600000             0.19200000             0.00000000
 149     0.17600000             0.17600000             0.13600000             0.00000000
 150     0.19200000             0.19600000             0.14800000             0.00000000
 151     0.18000000             0.18400000             0.14000000             0.00000000
 152     0.17600000             0.18000000             0.14000000             0.00000000
 153     0.15200000             0.15200000             0.11200000             0.00000000
 154     0.14400000             0.14800000             0.10400000             0.00000000
 155     0.13600000             0.14400000             0.10000000             0.00000000
 156     0.13600000             0.14400000             0.10400000             0.00000000
 157     0.16800000             0.14800000             0.11200000             0.00000000
 158     0.16800000             0.15600000             0.11600000             0.00000000
 159     0.16400000             0.16000000             0.11600000             0.00000000
 160     0.15200000             0.15200000             0.10800000             0.00000000
 161     0.23600000             0.18000000             0.14400000             0.00000000
 162     0.26400000             0.19600000             0.16000000             0.00000000
 163     0.23600000             0.18000000             0.14400000             0.00000000
 164     0.20000000             0.16000000             0.12800000             0.00000000
 165     0.33600000             0.23200000             0.18800000             0.00000000
 166     0.34800000             0.23600000             0.19600000             0.00000000
 167     0.38800000             0.25200000             0.22000000             0.00000000
 168     0.29200000             0.20400000             0.17200000             0.00000000
 169     0.32800000             0.22400000             0.18000000             0.00000000
 170     0.30400000             0.21600000             0.17200000             0.00000000
 171     0.28400000             0.20800000             0.16400000             0.00000000
 172     0.30000000             0.21600000             0.17200000             0.00000000
 173     0.26400000             0.19200000             0.15200000             0.00000000
 174     0.23200000             0.18000000             0.14000000             0.00000000
 175     0.30400000             0.21600000             0.17200000             0.00000000
 176     0.28400000             0.20800000             0.16400000             0.00000000
 177     0.38000000             0.25200000             0.21200000             0.00000000
 178     0.34800000             0.23200000             0.19200000             0.00000000
 179     0.34800000             0.23200000             0.19200000             0.00000000
 180     0.26800000             0.19600000             0.15600000             0.00000000
 181     0.20000000             0.16400000             0.12400000             0.00000000
 182     0.18800000             0.15200000             0.11600000             0.00000000
 183     0.31200000             0.21200000             0.17600000             0.00000000
 184     0.39200000             0.25600000             0.22000000             0.00000000
 185     0.32000000             0.20800000             0.18000000             0.00000000
 186     0.34400000             0.22000000             0.19200000             0.00000000
 187     0.32000000             0.21600000             0.18000000             0.00000000
 188     0.25200000             0.18800000             0.14800000             0.00000000
 189     0.24400000             0.18400000             0.14800000             0.00000000
 190     0.20800000             0.17200000             0.13200000             0.00000000
 191     0.32400000             0.21600000             0.18800000             0.00000000
 192     0.34800000             0.22000000             0.19200000             0.00000000
 193     0.26400000             0.19200000             0.16000000             0.00000000
 194     0.32800000             0.22400000             0.19200000             0.00000000
 195     0.28000000             0.20000000             0.16400000             0.00000000
 196     0.26400000             0.19200000             0.15600000             0.00000000
 197     0.32400000             0.22000000             0.18800000             0.00000000
 198     0.28800000             0.20400000             0.16800000             0.00000000
 199     0.23600000             0.18000000             0.14400000             0.00000000
 200     0.21200000             0.16400000             0.13200000             0.00000000
 201     0.27200000             0.20400000             0.16800000             0.00000000
 202     0.28000000             0.20800000             0.17200000             0.00000000
 203     0.31600000             0.21600000             0.18400000             0.00000000
 204     0.27200000             0.19600000             0.16400000             0.00000000
 205     0.35600000             0.24000000             0.20800000             0.00000000
 206     0.28800000             0.20800000             0.17600000             0.00000000
 207     0.24400000             0.19600000             0.15600000             0.00000000
 208     0.28000000             0.21200000             0.17600000             0.00000000
 209     0.15200000             0.14800000             0.11200000             0.00000000
 210     0.22800000             0.18400000             0.14800000             0.00000000
 211     0.28000000             0.21200000             0.17600000             0.00000000
 212     0.28000000             0.20800000             0.17600000             0.00000000
 213     0.17200000             0.15600000             0.12000000             0.00000000
 214     0.18000000             0.16400000             0.12800000             0.00000000
 215     0.17600000             0.16400000             0.12400000             0.00000000
 216     0.16000000             0.15200000             0.11600000             0.00000000
 217     0.26000000             0.20000000             0.16800000             0.00000000
 218     0.30400000             0.22400000             0.19600000             0.00000000
 219     0.30400000             0.22400000             0.19200000             0.00000000
 220     0.22800000             0.18400000             0.15200000             0.00000000
 221     0.27200000             0.21200000             0.18000000             0.00000000
 222     0.30000000             0.22400000             0.19600000             0.00000000
 223     0.31600000             0.23200000             0.20000000             0.00000000
 224     0.28800000             0.21200000             0.18400000             0.00000000
 225     0.21600000             0.18000000             0.14800000             0.00000000
 226     0.22400000             0.18800000             0.15600000             0.00000000
 227     0.27200000             0.21200000             0.18000000             0.00000000
 228     0.22400000             0.18400000             0.15200000             0.00000000
 229     0.34000000             0.24800000             0.22400000             0.00000000
 230     0.34000000             0.24400000             0.22000000             0.00000000
 231     0.34800000             0.24800000             0.22000000             0.00000000
 232     0.28800000             0.21600000             0.18400000             0.00000000
 233     0.22800000             0.18800000             0.15600000             0.00000000
 234     0.24400000             0.20400000             0.17200000             0.00000000
 235     0.26400000             0.21200000             0.18400000             0.00000000
 236     0.32000000             0.24000000             0.21200000             0.00000000
 237     0.20400000             0.17600000             0.14800000             0.00000000
 238     0.23200000             0.18800000             0.16000000             0.00000000
 239     0.20800000             0.18000000             0.14800000             0.00000000
 240     0.20400000             0.18000000             0.14800000             0.00000000
 241     0.18400000             0.16800000             0.13200000             0.00000000
 242     0.17200000             0.16400000             0.12800000             0.00000000
 243     0.20800000             0.17600000             0.14800000             0.00000000
 244     0.22400000             0.18000000             0.15600000             0.00000000
 245     0.24400000             0.20000000             0.16800000             0.00000000
 246     0.24000000             0.19200000             0.16400000             0.00000000
 247     0.22000000             0.18400000             0.15600000             0.00000000
 248     0.19600000             0.17200000             0.13600000             0.00000000
 249     0.38400000             0.26800000             0.24400000             0.00000000
 250     0.34000000             0.24800000             0.22000000             0.00000000
 251     0.30000000             0.22800000             0.19600000             0.00000000
 252     0.24000000             0.19600000             0.16000000             0.00000000
 253     0.26400000             0.20800000             0.18000000             0.00000000
 254     0.22400000             0.18400000             0.15600000             0.00000000
 255     0.20000000             0.17200000             0.14400000             0.00000000
 256     0.33200000             0.23600000             0.21600000             0.00000000
 257     0.25200000             0.20800000             0.17600000             0.00000000
 258     0.31200000             0.23600000             0.20800000             0.00000000
 259     0.25200000             0.20000000             0.16800000             0.00000000
 260     0.26800000             0.20800000             0.18000000             0.00000000
 261     0.12800000             0.13600000             0.10400000             0.00000000
 262     0.15200000             0.14800000             0.12000000             0.00000000
