ZScan Measurmets (Organometallics in Nanophotonics)
Sample type:Solution
Code: Silica
Concentration: 100 %
Wavelength: 850 nm
Experiment description

--------------------------------------------------------------------------------------------------

Starting pos:   50
Ending pos:   90
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel


--------------------------------------------------------------------------------------------------

SNo.   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   
  51     1.00000000             0.32000000             0.57990000             0.00000000
  52     0.88000000             0.31200000             0.56000000             0.00000000
  53     1.97900000             0.36800000             0.70000000             0.00000000
  54     1.78000000             0.36000000             0.66000000             0.00000000
  55     1.54000000             0.33600000             0.59990000             0.00000000
  56     1.40000000             0.34400000             0.59990000             0.00000000
  57     2.41900000             0.41600000             0.77990000             0.00000000
  58     2.41900000             0.40000000             0.77990000             0.00000000
  59     2.18000000             0.37600000             0.74000000             0.00000000
  60     2.44000000             0.41600000             0.84000000             0.00000000
  61     1.68000000             0.32800000             0.57990000             0.00000000
  62     1.97900000             0.37600000             0.66000000             0.00000000
  63     1.68000000             0.34400000             0.57990000             0.00000000
  64     2.12000000             0.37600000             0.68000000             0.00000000
  65     1.62000000             0.33600000             0.62000000             0.00000000
  66     1.56000000             0.32000000             0.57990000             0.00000000
  67     1.36000000             0.28800000             0.52000000             0.00000000
  68     1.36000000             0.29600000             0.52000000             0.00000000
  69     1.00000000             0.27200000             0.46000000             0.00000000
  70     1.38000000             0.32000000             0.57990000             0.00000000
  71     1.66000000             0.35200000             0.64000000             0.00000000
  72     1.69900000             0.35200000             0.66000000             0.00000000
  73     1.76000000             0.39200000             0.76000000             0.00000000
  74     1.60000000             0.36800000             0.68000000             0.00000000
  75     1.22000000             0.30400000             0.53990000             0.00000000
  76     1.02000000             0.27200000             0.46000000             0.00000000
  77     1.45900000             0.36000000             0.66000000             0.00000000
  78     1.45900000             0.36000000             0.66000000             0.00000000
  79     1.62000000             0.37600000             0.70000000             0.00000000
  80     1.60000000             0.36800000             0.70000000             0.00000000
  81     1.12000000             0.31200000             0.53990000             0.00000000
  82     1.40000000             0.36000000             0.64000000             0.00000000
  83     1.74000000             0.41600000             0.77990000             0.00000000
  84     1.66000000             0.39200000             0.74000000             0.00000000
  85     0.74000000             0.22400000             0.38000000             0.00000000
  86     1.06000000             0.28800000             0.52000000             0.00000000
  87     1.16000000             0.31200000             0.56000000             0.00000000
  88     1.04000000             0.28800000             0.50000000             0.00000000
  89     0.94000000             0.23200000             0.44000000             0.00000000
  90     0.97990000             0.25600000             0.47990000             0.00000000
  91     0.88000000             0.24800000             0.44000000             0.00000000
  92     0.76000000             0.21600000             0.38000000             0.00000000
  93     0.92000000             0.28800000             0.47990000             0.00000000
  94     1.24000000             0.32800000             0.59990000             0.00000000
  95     1.48000000             0.36800000             0.70000000             0.00000000
  96     1.43900000             0.35200000             0.66000000             0.00000000
  97     0.66000000             0.46000000             1.24000000             0.00000000
  98     1.18000000             0.32000000             0.57990000             0.00000000
  99     1.02000000             0.31200000             0.52000000             0.00000000
 100     0.92000000             0.28800000             0.46000000             0.00000000
