ZScan Measurmets (Organometallics in Nanophotonics)
Sample type:Solution
Code: LAC-glu
Concentration: 100 %
Wavelength: 850 nm
Experiment description

--------------------------------------------------------------------------------------------------

Starting pos:   50
Ending pos:   90
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel


--------------------------------------------------------------------------------------------------

SNo.   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   
  51     0.60800000             0.40000000             0.41200000             0.00000000
  52     0.59200000             0.38800000             0.39600000             0.00000000
  53     0.52000000             0.35600000             0.36400000             0.00000000
  54     0.52400000             0.35200000             0.36400000             0.00000000
  55     0.51200000             0.34800000             0.35200000             0.00000000
  56     0.46400000             0.32000000             0.32000000             0.00000000
  57     0.56000000             0.39200000             0.40000000             0.00000000
  58     0.57600000             0.39600000             0.40400000             0.00000000
  59     0.55600000             0.37600000             0.38800000             0.00000000
  60     0.52800000             0.36000000             0.36800000             0.00000000
  61     0.55200000             0.40400000             0.41600000             0.00000000
  62     0.58400000             0.42000000             0.43200000             0.00000000
  63     0.57200000             0.40800000             0.42000000             0.00000000
  64     0.56800000             0.39600000             0.41200000             0.00000000
  65     0.54800000             0.40800000             0.42400000             0.00000000
  66     0.56400000             0.41200000             0.43200000             0.00000000
  67     0.56800000             0.41200000             0.42800000             0.00000000
  68     0.56000000             0.40400000             0.42000000             0.00000000
  69     0.48400000             0.39600000             0.39600000             0.00000000
  70     0.50800000             0.40800000             0.41200000             0.00000000
  71     0.51600000             0.40000000             0.41200000             0.00000000
  72     0.53200000             0.40400000             0.42000000             0.00000000
  73     0.44400000             0.37600000             0.38800000             0.00000000
  74     0.45600000             0.38000000             0.39200000             0.00000000
  75     0.43200000             0.35600000             0.36400000             0.00000000
  76     0.45200000             0.37600000             0.37600000             0.00000000
  77     0.38000000             0.34800000             0.34800000             0.00000000
  78     0.38000000             0.34000000             0.34000000             0.00000000
  79     0.40400000             0.36000000             0.36000000             0.00000000
  80     0.42400000             0.36800000             0.37600000             0.00000000
  81     0.37600000             0.37600000             0.38800000             0.00000000
  82     0.33200000             0.32800000             0.32800000             0.00000000
  83     0.34400000             0.32400000             0.32800000             0.00000000
  84     0.36400000             0.34400000             0.34000000             0.00000000
  85     0.30800000             0.33200000             0.33600000             0.00000000
  86     0.32400000             0.34000000             0.34000000             0.00000000
  87     0.32800000             0.34000000             0.34400000             0.00000000
  88     0.35600000             0.36400000             0.37200000             0.00000000
  89     0.30400000             0.36400000             0.37600000             0.00000000
  90     0.31200000             0.37200000             0.38800000             0.00000000
  91     0.32400000             0.38400000             0.39600000             0.00000000
  92     0.33200000             0.37600000             0.38800000             0.00000000
  93     0.26000000             0.34400000             0.34800000             0.00000000
  94     0.27200000             0.35600000             0.36800000             0.00000000
  95     0.28000000             0.35200000             0.36400000             0.00000000
  96     0.29200000             0.36000000             0.37600000             0.00000000
  97     0.28800000             0.42800000             0.44400000             0.00000000
  98     0.28800000             0.42400000             0.44400000             0.00000000
  99     0.28400000             0.41200000             0.42400000             0.00000000
 100     0.26400000             0.36000000             0.36400000             0.00000000
 101     0.25600000             0.38800000             0.39200000             0.00000000
 102     0.26400000             0.39600000             0.40800000             0.00000000
 103     0.27200000             0.42000000             0.43600000             0.00000000
 104     0.27600000             0.41200000             0.43200000             0.00000000
 105     0.23600000             0.36400000             0.36400000             0.00000000
 106     0.22400000             0.33600000             0.33200000             0.00000000
 107     0.24000000             0.36400000             0.36800000             0.00000000
 108     0.25200000             0.38000000             0.38400000             0.00000000
 109     0.23600000             0.40000000             0.40000000             0.00000000
 110     0.23200000             0.38000000             0.38400000             0.00000000
 111     0.23200000             0.37600000             0.38000000             0.00000000
 112     0.23200000             0.37200000             0.37600000             0.00000000
 113     0.22800000             0.38000000             0.38400000             0.00000000
 114     0.22800000             0.38000000             0.37600000             0.00000000
 115     0.22400000             0.37200000             0.36800000             0.00000000
 116     0.22400000             0.38400000             0.38000000             0.00000000
 117     0.24000000             0.39200000             0.38000000             0.00000000
 118     0.24400000             0.40000000             0.39600000             0.00000000
 119     0.24400000             0.41600000             0.41200000             0.00000000
 120     0.23200000             0.38400000             0.38800000             0.00000000
 121     0.24800000             0.42400000             0.41200000             0.00000000
 122     0.25200000             0.43200000             0.42400000             0.00000000
 123     0.24800000             0.42400000             0.41600000             0.00000000
 124     0.24800000             0.42000000             0.40800000             0.00000000
 125     0.22800000             0.38000000             0.38400000             0.00000000
 126     0.23200000             0.38800000             0.39200000             0.00000000
 127     0.23600000             0.40000000             0.39600000             0.00000000
 128     0.24400000             0.42000000             0.40800000             0.00000000
 129     0.25600000             0.39600000             0.38800000             0.00000000
 130     0.25600000             0.40800000             0.39600000             0.00000000
 131     0.24400000             0.40000000             0.39600000             0.00000000
 132     0.23600000             0.39200000             0.39600000             0.00000000
 133     0.27200000             0.38400000             0.37200000             0.00000000
 134     0.26000000             0.37600000             0.36400000             0.00000000
 135     0.25200000             0.38000000             0.37200000             0.00000000
 136     0.26000000             0.40000000             0.38800000             0.00000000
 137     0.27600000             0.35200000             0.33600000             0.00000000
 138     0.26400000             0.34800000             0.33600000             0.00000000
 139     0.28400000             0.38400000             0.37600000             0.00000000
 140     0.28400000             0.40000000             0.38800000             0.00000000
 141     0.32400000             0.38800000             0.36800000             0.00000000
 142     0.32800000             0.40400000             0.38800000             0.00000000
 143     0.31200000             0.38400000             0.36400000             0.00000000
 144     0.29600000             0.36400000             0.34400000             0.00000000
 145     0.30400000             0.30400000             0.29200000             0.00000000
 146     0.25200000             0.26000000             0.24400000             0.00000000
 147     0.28800000             0.31600000             0.30000000             0.00000000
 148     0.30000000             0.34800000             0.33200000             0.00000000
 149     0.42400000             0.36800000             0.36800000             0.00000000
 150     0.42000000             0.38000000             0.37600000             0.00000000
 151     0.41200000             0.38400000             0.37600000             0.00000000
 152     0.36400000             0.35600000             0.34800000             0.00000000
 153     0.48800000             0.38800000             0.39600000             0.00000000
 154     0.45200000             0.36400000             0.36800000             0.00000000
 155     0.42400000             0.34400000             0.34800000             0.00000000
 156     0.43200000             0.36000000             0.36000000             0.00000000
 157     0.55200000             0.36400000             0.37200000             0.00000000
 158     0.52800000             0.37200000             0.38000000             0.00000000
 159     0.49600000             0.36000000             0.36800000             0.00000000
 160     0.48400000             0.36800000             0.37600000             0.00000000
 161     0.66000000             0.38800000             0.40000000             0.00000000
 162     0.56000000             0.34000000             0.34000000             0.00000000
 163     0.57200000             0.36000000             0.36000000             0.00000000
 164     0.58800000             0.37600000             0.37600000             0.00000000
 165     0.72400000             0.40400000             0.41200000             0.00000000
 166     0.71600000             0.39600000             0.40400000             0.00000000
 167     0.71200000             0.40000000             0.41600000             0.00000000
 168     0.71200000             0.40800000             0.42800000             0.00000000
 169     0.62400000             0.32000000             0.33200000             0.00000000
 170     0.64400000             0.34000000             0.35600000             0.00000000
 171     0.70800000             0.39600000             0.41200000             0.00000000
 172     0.72400000             0.41200000             0.42400000             0.00000000
 173     0.75200000             0.41200000             0.43600000             0.00000000
 174     0.74800000             0.40000000             0.42400000             0.00000000
 175     0.65200000             0.34000000             0.35200000             0.00000000
 176     0.62800000             0.32000000             0.33200000             0.00000000
 177     0.74400000             0.40800000             0.42400000             0.00000000
 178     0.72800000             0.39200000             0.41200000             0.00000000
 179     0.74000000             0.39600000             0.42000000             0.00000000
 180     0.74400000             0.41200000             0.43200000             0.00000000
 181     0.74400000             0.41200000             0.42400000             0.00000000
 182     0.74800000             0.42400000             0.43600000             0.00000000
 183     0.74000000             0.40400000             0.41600000             0.00000000
 184     0.74400000             0.40800000             0.42400000             0.00000000
 185     0.69200000             0.35200000             0.36800000             0.00000000
 186     0.70800000             0.36000000             0.38000000             0.00000000
 187     0.72400000             0.38000000             0.39600000             0.00000000
 188     0.73600000             0.40400000             0.42000000             0.00000000
 189     0.67200000             0.34400000             0.35200000             0.00000000
 190     0.64800000             0.32800000             0.33600000             0.00000000
 191     0.62800000             0.30800000             0.31600000             0.00000000
 192     0.66400000             0.33200000             0.34400000             0.00000000
 193     0.72800000             0.38800000             0.41200000             0.00000000
 194     0.73200000             0.39600000             0.42000000             0.00000000
 195     0.73600000             0.39200000             0.41600000             0.00000000
 196     0.69600000             0.36800000             0.37600000             0.00000000
 197     0.73600000             0.42000000             0.43200000             0.00000000
 198     0.72000000             0.40000000             0.41200000             0.00000000
 199     0.73200000             0.40000000             0.42400000             0.00000000
 200     0.73600000             0.39600000             0.42400000             0.00000000
 201     0.61200000             0.33600000             0.33600000             0.00000000
 202     0.66400000             0.36400000             0.36800000             0.00000000
 203     0.70000000             0.39200000             0.40800000             0.00000000
 204     0.72000000             0.41200000             0.42800000             0.00000000
 205     0.71600000             0.39200000             0.40800000             0.00000000
 206     0.72800000             0.39600000             0.41200000             0.00000000
 207     0.72800000             0.40000000             0.40800000             0.00000000
 208     0.70400000             0.39200000             0.38800000             0.00000000
 209     0.69600000             0.39200000             0.40000000             0.00000000
 210     0.70000000             0.39600000             0.40000000             0.00000000
 211     0.70800000             0.39200000             0.40000000             0.00000000
 212     0.70400000             0.38800000             0.39600000             0.00000000
 213     0.55200000             0.31200000             0.31200000             0.00000000
 214     0.58000000             0.32400000             0.32400000             0.00000000
 215     0.64400000             0.36400000             0.37200000             0.00000000
 216     0.68000000             0.38800000             0.39600000             0.00000000
 217     0.57200000             0.32400000             0.32800000             0.00000000
 218     0.54800000             0.31200000             0.30800000             0.00000000
 219     0.50400000             0.28800000             0.28000000             0.00000000
 220     0.48400000             0.28000000             0.27600000             0.00000000
 221     0.51200000             0.30000000             0.29600000             0.00000000
 222     0.55600000             0.32000000             0.31600000             0.00000000
 223     0.54400000             0.31200000             0.30800000             0.00000000
 224     0.58800000             0.33200000             0.33600000             0.00000000
 225     0.66400000             0.38400000             0.38000000             0.00000000
 226     0.58800000             0.34000000             0.33600000             0.00000000
 227     0.59200000             0.34000000             0.33600000             0.00000000
 228     0.54800000             0.31600000             0.31200000             0.00000000
 229     0.67600000             0.38400000             0.38800000             0.00000000
 230     0.65600000             0.37200000             0.37600000             0.00000000
 231     0.67200000             0.38800000             0.38800000             0.00000000
 232     0.68800000             0.40000000             0.40000000             0.00000000
 233     0.64800000             0.36800000             0.37600000             0.00000000
 234     0.68400000             0.38800000             0.40000000             0.00000000
 235     0.69200000             0.38800000             0.40800000             0.00000000
 236     0.69600000             0.38800000             0.40400000             0.00000000
 237     0.61200000             0.36400000             0.35600000             0.00000000
 238     0.60800000             0.36000000             0.35200000             0.00000000
 239     0.57200000             0.34000000             0.33600000             0.00000000
 240     0.62400000             0.36400000             0.36000000             0.00000000
 241     0.72400000             0.41200000             0.42800000             0.00000000
