ZScan Measurmets (Organometallics in Nanophotonics)
Sample type:Solution
Code: DANS-DCM
Concentration: 100 %
Wavelength: 890 nm
Experiment description

--------------------------------------------------------------------------------------------------

Starting pos:   50
Ending pos:   90
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel


--------------------------------------------------------------------------------------------------

SNo.   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   
 150     0.54400000             0.83200000             0.58400000             0.00000000
 151     0.55200000             0.84000000             0.60800000             0.00000000
 152     0.56000000             0.83200000             0.62400000             0.00000000
 153     0.56000000             0.83200000             0.62400000             0.00000000
 154     0.56000000             0.80000000             0.60000000             0.00000000
 155     0.56000000             0.80000000             0.60800000             0.00000000
 156     0.56800000             0.82400000             0.63200000             0.00000000
 157     0.56800000             0.84000000             0.63200000             0.00000000
 158     0.57600000             0.85600000             0.64800000             0.00000000
 159     0.58400000             0.85600000             0.65600000             0.00000000
 160     0.59200000             0.86400000             0.64800000             0.00000000
 161     0.59200000             0.85600000             0.64800000             0.00000000
 162     0.60800000             0.84800000             0.64800000             0.00000000
 163     0.61600000             0.84000000             0.64800000             0.00000000
 164     0.62400000             0.83200000             0.64000000             0.00000000
 165     0.64000000             0.81600000             0.63200000             0.00000000
 166     0.64800000             0.81600000             0.63200000             0.00000000
 167     0.64800000             0.83200000             0.64800000             0.00000000
 168     0.65600000             0.83200000             0.65600000             0.00000000
 169     0.65600000             0.84000000             0.64800000             0.00000000
 170     0.64800000             0.84000000             0.63200000             0.00000000
 171     0.65600000             0.82400000             0.63200000             0.00000000
 172     0.65600000             0.80000000             0.62400000             0.00000000
 173     0.65600000             0.81600000             0.64800000             0.00000000
 174     0.64800000             0.81600000             0.63200000             0.00000000
 175     0.64800000             0.78400000             0.62400000             0.00000000
 176     0.67200000             0.80800000             0.64800000             0.00000000
 177     0.69600000             0.82400000             0.66400000             0.00000000
 178     0.71200000             0.82400000             0.65600000             0.00000000
 179     0.73600000             0.83200000             0.66400000             0.00000000
 180     0.76800000             0.83200000             0.67200000             0.00000000
 181     0.78400000             0.82400000             0.65600000             0.00000000
 182     0.81600000             0.80800000             0.65600000             0.00000000
 183     0.88800000             0.82400000             0.68000000             0.00000000
 184     0.94400000             0.84800000             0.70400000             0.00000000
 185     0.98400000             0.87200000             0.72000000             0.00000000
 186     1.00800000             0.86400000             0.71200000             0.00000000
 187     1.01600000             0.84800000             0.69600000             0.00000000
 188     1.04000000             0.84000000             0.70400000             0.00000000
 189     1.05600000             0.85600000             0.71200000             0.00000000
 190     1.02400000             0.84800000             0.71200000             0.00000000
 191     1.00000000             0.85600000             0.71200000             0.00000000
 192     0.96800000             0.84800000             0.70400000             0.00000000
 193     0.96000000             0.84000000             0.70400000             0.00000000
 194     0.96000000             0.85600000             0.72000000             0.00000000
 195     0.94400000             0.84800000             0.72000000             0.00000000
 196     0.90400000             0.83200000             0.69600000             0.00000000
 197     0.91200000             0.84800000             0.71200000             0.00000000
 198     0.91200000             0.85600000             0.72800000             0.00000000
 199     0.90400000             0.84800000             0.72000000             0.00000000
 200     0.88800000             0.83200000             0.69600000             0.00000000
 201     0.87200000             0.82400000             0.68000000             0.00000000
 202     0.85600000             0.82400000             0.66400000             0.00000000
 203     0.84800000             0.80800000             0.65600000             0.00000000
 204     0.85600000             0.80000000             0.67200000             0.00000000
 205     0.88000000             0.81600000             0.68800000             0.00000000
 206     0.87200000             0.81600000             0.68800000             0.00000000
 207     0.84800000             0.79200000             0.66400000             0.00000000
 208     0.84800000             0.80000000             0.66400000             0.00000000
 209     0.87200000             0.81600000             0.68800000             0.00000000
 210     0.88000000             0.80800000             0.68800000             0.00000000
 211     0.86400000             0.80000000             0.67200000             0.00000000
 212     0.84800000             0.79200000             0.65600000             0.00000000
 213     0.82400000             0.76800000             0.63200000             0.00000000
 214     0.84800000             0.80800000             0.65600000             0.00000000
 215     0.87200000             0.84000000             0.68800000             0.00000000
 216     0.90400000             0.85600000             0.71200000             0.00000000
 217     0.92800000             0.86400000             0.72000000             0.00000000
 218     0.93600000             0.85600000             0.72000000             0.00000000
 219     0.93600000             0.84000000             0.71200000             0.00000000
 220     0.90400000             0.80000000             0.68000000             0.00000000
 221     0.92800000             0.81600000             0.71200000             0.00000000
 222     0.94400000             0.83200000             0.72000000             0.00000000
 223     0.93600000             0.83200000             0.71200000             0.00000000
 224     0.95200000             0.84800000             0.72800000             0.00000000
 225     0.95200000             0.85600000             0.72800000             0.00000000
 226     0.95200000             0.84800000             0.72000000             0.00000000
 227     0.96000000             0.84800000             0.72000000             0.00000000
 228     0.96800000             0.85600000             0.72800000             0.00000000
 229     0.93600000             0.82400000             0.69600000             0.00000000
 230     0.89600000             0.79200000             0.66400000             0.00000000
 231     0.90400000             0.80000000             0.67200000             0.00000000
 232     0.89600000             0.78400000             0.65600000             0.00000000
 233     0.88000000             0.76000000             0.64000000             0.00000000
 234     0.88800000             0.74400000             0.64800000             0.00000000
 235     0.87200000             0.72000000             0.63200000             0.00000000
 236     0.91200000             0.75200000             0.66400000             0.00000000
 237     0.95200000             0.79200000             0.70400000             0.00000000
 238     0.97600000             0.82400000             0.72000000             0.00000000
 239     0.98400000             0.83200000             0.72000000             0.00000000
 240     0.98400000             0.83200000             0.71200000             0.00000000
 241     0.97600000             0.82400000             0.70400000             0.00000000
 242     0.96000000             0.82400000             0.68800000             0.00000000
 243     0.94400000             0.82400000             0.68000000             0.00000000
 244     1.03200000             0.85600000             0.74400000             0.00000000
 245     1.03200000             0.85600000             0.74400000             0.00000000
 246     1.00800000             0.83200000             0.72000000             0.00000000
 247     0.96000000             0.80800000             0.68800000             0.00000000
 248     0.97600000             0.80800000             0.69600000             0.00000000
 249     0.99200000             0.82400000             0.71200000             0.00000000
 250     1.00800000             0.83200000             0.72800000             0.00000000
 251     1.02400000             0.84000000             0.73600000             0.00000000
 252     1.04000000             0.85600000             0.74400000             0.00000000
 253     1.02400000             0.84000000             0.72800000             0.00000000
 254     1.02400000             0.85600000             0.72800000             0.00000000
 255     1.00800000             0.84800000             0.71200000             0.00000000
 256     0.91200000             0.76800000             0.64000000             0.00000000
 257     0.76000000             0.64800000             0.52800000             0.00000000
 258     0.73600000             0.64000000             0.52000000             0.00000000
 259     0.84000000             0.72000000             0.59200000             0.00000000
 260     0.90400000             0.76800000             0.64000000             0.00000000
 261     0.96800000             0.80800000             0.68800000             0.00000000
 262     0.98400000             0.81600000             0.69600000             0.00000000
 263     0.99200000             0.80800000             0.68800000             0.00000000
 264     1.01600000             0.82400000             0.71200000             0.00000000
 265     1.04000000             0.83200000             0.72800000             0.00000000
 266     1.04800000             0.84000000             0.72800000             0.00000000
 267     1.05600000             0.85600000             0.73600000             0.00000000
 268     1.04000000             0.84000000             0.72800000             0.00000000
 269     1.05600000             0.84800000             0.73600000             0.00000000
 270     1.06400000             0.85600000             0.73600000             0.00000000
 271     1.06400000             0.85600000             0.74400000             0.00000000
 272     1.05600000             0.85600000             0.74400000             0.00000000
 273     1.06400000             0.86400000             0.74400000             0.00000000
 274     1.04800000             0.84000000             0.73600000             0.00000000
 275     1.02400000             0.82400000             0.71200000             0.00000000
 276     1.04800000             0.84800000             0.72800000             0.00000000
 277     1.04000000             0.84000000             0.72800000             0.00000000
 278     1.04800000             0.84800000             0.72800000             0.00000000
 279     1.04000000             0.84000000             0.72800000             0.00000000
 280     1.04800000             0.84000000             0.73600000             0.00000000
 281     1.05600000             0.84800000             0.74400000             0.00000000
 282     1.07200000             0.85600000             0.76000000             0.00000000
 283     1.06400000             0.84800000             0.75200000             0.00000000
 284     1.04800000             0.84000000             0.73600000             0.00000000
 285     1.03200000             0.83200000             0.72800000             0.00000000
 286     1.02400000             0.83200000             0.72000000             0.00000000
 287     0.98400000             0.81600000             0.69600000             0.00000000
 288     1.00000000             0.82400000             0.70400000             0.00000000
 289     1.04800000             0.84800000             0.74400000             0.00000000
 290     1.01600000             0.81600000             0.70400000             0.00000000
 291     0.96000000             0.77600000             0.66400000             0.00000000
 292     0.90400000             0.72800000             0.62400000             0.00000000
 293     0.89600000             0.73600000             0.62400000             0.00000000
 294     0.89600000             0.74400000             0.62400000             0.00000000
 295     0.90400000             0.75200000             0.63200000             0.00000000
 296     0.95200000             0.77600000             0.67200000             0.00000000
 297     0.99200000             0.80000000             0.69600000             0.00000000
 298     1.00800000             0.80800000             0.70400000             0.00000000
 299     0.98400000             0.80000000             0.68800000             0.00000000
 300     0.92000000             0.75200000             0.64000000             0.00000000
